indexDados;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
517;FGA0108 - MATEMÁTICA DISCRETA 2;1;2022;2;MATHEUS BERNARDINI DE SOUZA;60h;2M5 2T1 6T23;133;123;FGA - SALA S9 E S2;6T2;;S2;UAC;130.0;;
518;FGA0108 - MATEMÁTICA DISCRETA 2;1;2022;2;MATHEUS BERNARDINI DE SOUZA;60h;2M5 2T1 6T23;133;123;FGA - SALA S9 E S2;6T3;;S2;UAC;130.0;;
519;FGA0109 - FUNDAMENTOS DE SISTEMAS EMBARCADOS;1;2022;2;RENATO CORAL SAMPAIO;60h;35M34;50;44;FGA - LAB SS;3M3;;Lab.SS;UED;45.0;;
520;FGA0109 - FUNDAMENTOS DE SISTEMAS EMBARCADOS;1;2022;2;RENATO CORAL SAMPAIO;60h;35M34;50;44;FGA - LAB SS;3M4;;Lab.SS;UED;45.0;;
521;FGA0109 - FUNDAMENTOS DE SISTEMAS EMBARCADOS;1;2022;2;RENATO CORAL SAMPAIO;60h;35M34;50;44;FGA - LAB SS;5M3;;Lab.SS;UED;45.0;;
522;FGA0109 - FUNDAMENTOS DE SISTEMAS EMBARCADOS;1;2022;2;RENATO CORAL SAMPAIO;60h;35M34;50;44;FGA - LAB SS;5M4;;Lab.SS;UED;45.0;;
523;FGA0109 - FUNDAMENTOS DE SISTEMAS EMBARCADOS;2;2022;2;RENATO CORAL SAMPAIO;60h;35M5 35T1;50;36;FGA - LAB SS;3M5;;Lab.SS;UED;45.0;;
524;FGA0109 - FUNDAMENTOS DE SISTEMAS EMBARCADOS;2;2022;2;RENATO CORAL SAMPAIO;60h;35M5 35T1;50;36;FGA - LAB SS;5M5;;Lab.SS;UED;45.0;;
525;FGA0109 - FUNDAMENTOS DE SISTEMAS EMBARCADOS;2;2022;2;RENATO CORAL SAMPAIO;60h;35M5 35T1;50;36;FGA - LAB SS;3T1;;Lab.SS;UED;45.0;;
526;FGA0109 - FUNDAMENTOS DE SISTEMAS EMBARCADOS;2;2022;2;RENATO CORAL SAMPAIO;60h;35M5 35T1;50;36;FGA - LAB SS;5T1;;Lab.SS;UED;45.0;;
527;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;2M3;;I8;UAC;45.0;;
528;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;2M4;;I8;UAC;45.0;;
529;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;6M3;;I8;UAC;45.0;;
530;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;6M4;;I8;UAC;45.0;;
531;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;2M3;;I1;UAC;45.0;;
532;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;2M4;;I1;UAC;45.0;;
533;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;6M3;;I1;UAC;45.0;;
534;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;LEANDRO XAVIER CARDOSO;30h;26M34;45;21;FGA - SALA I8 E I1;6M4;;I1;UAC;45.0;;
535;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;2M3;;I8;UAC;45.0;;
536;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;2M4;;I8;UAC;45.0;;
537;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;6M3;;I8;UAC;45.0;;
538;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;6M4;;I8;UAC;45.0;;
539;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;2M3;;I1;UAC;45.0;;
540;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;2M4;;I1;UAC;45.0;;
541;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;6M3;;I1;UAC;45.0;;
542;FGA0117 - FUNDAMENTOS DE ENERGIA NUCLEAR;1;2022;2;RONNI GERALDO GOMES DE AMORIM;30h;26M34;45;21;FGA - SALA I8 E I1;6M4;;I1;UAC;45.0;;
543;FGA0118 - SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA;1;2022;2;JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS;60h;24M34;15;6;FGA - ANTE SALA I10;2M3;;Ante I-10;UAC;20.0;;
544;FGA0118 - SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA;1;2022;2;JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS;60h;24M34;15;6;FGA - ANTE SALA I10;2M4;;Ante I-10;UAC;20.0;;
545;FGA0118 - SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA;1;2022;2;JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS;60h;24M34;15;6;FGA - ANTE SALA I10;4M3;;Ante I-10;UAC;20.0;;
546;FGA0118 - SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA;1;2022;2;JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS;60h;24M34;15;6;FGA - ANTE SALA I10;4M4;;Ante I-10;UAC;20.0;;
547;FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;34;FGA - SALA I2;2T2;;I2;UAC;60.0;;
548;FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;34;FGA - SALA I2;2T3;;I2;UAC;60.0;;
549;FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;34;FGA - SALA I2;4T2;;I2;UAC;60.0;;
550;FGA0119 - TEORIA DE ELETROMAGNETISMO;1;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;24T23;60;34;FGA - SALA I2;4T3;;I2;UAC;60.0;;
551;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;4M1;;S4;UAC;130.0;;
552;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;4M2;;S4;UAC;130.0;;
553;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;6M1;;S4;UAC;130.0;;
554;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;6M2;;S4;UAC;130.0;;
555;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;4M1;;S2;UAC;130.0;;
556;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;4M2;;S2;UAC;130.0;;
557;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;6M1;;S2;UAC;130.0;;
558;FGA0119 - TEORIA DE ELETROMAGNETISMO;2;2022;2;ANDRE LUIZ ALMEIDA PENNA;60h;46M12;130;25;FGA - SALA S4 E S2;6M2;;S2;UAC;130.0;;
559;FGA0120 - PRÁTICA DE ELETROMAGNETISMO;1;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;6T23;50;24;FGA - SALA MOCAP;6T2;;Mocap;UED;60.0;;
560;FGA0120 - PRÁTICA DE ELETROMAGNETISMO;1;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;6T23;50;24;FGA - SALA MOCAP;6T3;;Mocap;UED;60.0;;
561;FGA0120 - PRÁTICA DE ELETROMAGNETISMO;2;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;3T45;80;39;FGA - SALA I10;3T4;;I10;UAC;80.0;;
562;FGA0120 - PRÁTICA DE ELETROMAGNETISMO;2;2022;2;GERARDO ANTONIO IDROBO PIZO;30h;3T45;80;39;FGA - SALA I10;3T5;;I10;UAC;80.0;;
563;FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;4M3;;Cont-4;Container;1.0;;
564;FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;4M4;;Cont-4;Container;1.0;;
565;FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;6M3;;Cont-4;Container;1.0;;
566;FGA0121 - TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL;1;2022;2;SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU;60h;46M34;45;11;FGA - CONTEINER 04;6M4;;Cont-4;Container;1.0;;
567;FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;4T2;;Lab.Eletr.;UED;20.0;;
568;FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;4T3;;Lab.Eletr.;UED;20.0;;
569;FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;6T2;;Lab.Eletr.;UED;20.0;;
570;FGA0122 - EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;1;2022;2;LOANA NUNES VELASCO;60h;46T23;20;11;FGA - SALA LAB ELET;6T3;;Lab.Eletr.;UED;20.0;;
571;FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;73;FGA - SALA MOCAP;2M3;;Mocap;UED;60.0;;
572;FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;73;FGA - SALA MOCAP;2M4;;Mocap;UED;60.0;;
573;FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;73;FGA - SALA MOCAP;6M3;;Mocap;UED;60.0;;
574;FGA0124 - PROJETO DE ALGORITMOS;1;2022;2;MAURICIO SERRANO;60h;26M34;81;73;FGA - SALA MOCAP;6M4;;Mocap;UED;60.0;;
575;FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;3M1;;S6;UAC;60.0;;
576;FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;3M2;;S6;UAC;60.0;;
577;FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;5M1;;S6;UAC;60.0;;
578;FGA0130 - REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;FERNANDO PAIVA SCARDUA;60h;35M12;60;2;FGA - SALA S6;5M2;;S6;UAC;60.0;;
579;FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;6T2;;I6;UAC;40.0;;
580;FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;6T3;;I6;UAC;40.0;;
581;FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;6T4;;I6;UAC;40.0;;
582;FGA0131 - ENGENHARIA DE SOFTWARE AUTOMOTIVO;1;2022;2;EVANDRO LEONARDO SILVA TEIXEIRA;60h;6T2345;30;6;FGA - SALA I6;6T5;;I6;UAC;40.0;;
583;FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;29;FGA - SALA I2;4M3;;I2;UAC;60.0;;
584;FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;29;FGA - SALA I2;4M4;;I2;UAC;60.0;;
585;FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;29;FGA - SALA I2;6M3;;I2;UAC;60.0;;
586;FGA0132 - INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;60h;46M34;45;29;FGA - SALA I2;6M4;;I2;UAC;60.0;;
587;FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;5M1;;I5;UAC;45.0;;
588;FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;5M2;;I5;UAC;45.0;;
589;FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;6M1;;I5;UAC;45.0;;
590;FGA0133 - ENGENHARIA ECONÔMICA;1;2022;2;RICARDO MATOS CHAIM;60h;56M12;45;43;FGA - SALA I5;6M2;;I5;UAC;45.0;;
591;FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;3M3;;S9;UAC;130.0;;
592;FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;3M4;;S9;UAC;130.0;;
593;FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;5M3;;S9;UAC;130.0;;
594;FGA0133 - ENGENHARIA ECONÔMICA;2;2022;2;PAULA MEYER SOARES;60h;35M34;120;118;FGA - SALA S9;5M4;;S9;UAC;130.0;;
595;FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;109;FGA - SALA S9;4T4;;S9;UAC;130.0;;
596;FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;109;FGA - SALA S9;4T5;;S9;UAC;130.0;;
597;FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;109;FGA - SALA S9;6T4;;S9;UAC;130.0;;
598;FGA0133 - ENGENHARIA ECONÔMICA;3;2022;2;GLAUCENY CIRNE DE MEDEIROS;60h;46T45;130;109;FGA - SALA S9;6T5;;S9;UAC;130.0;;
599;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;227;FGA - SALA ANFITEATRO;3T2;;Anfiteatro;UAC;240.0;;
600;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;227;FGA - SALA ANFITEATRO;3T3;;Anfiteatro;UAC;240.0;;
601;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;227;FGA - SALA ANFITEATRO;5T2;;Anfiteatro;UAC;240.0;;
602;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;3;2022;2;WANDER CLEBER MARIA PEREIRA DA SILVA;60h;35T23;240;227;FGA - SALA ANFITEATRO;5T3;;Anfiteatro;UAC;240.0;;
603;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;3T4;;I5;UAC;45.0;;
604;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;3T5;;I5;UAC;45.0;;
605;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;5T4;;I5;UAC;45.0;;
606;FGA0134 - TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE;4;2022;2;BRUNO CESAR RIBAS;60h;35T45;45;26;FGA - SALA I5;5T5;;I5;UAC;45.0;;
607;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;36;FGA - SALA I10;3T2;;I10;UAC;80.0;;
608;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;36;FGA - SALA I10;3T3;;I10;UAC;80.0;;
609;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;36;FGA - SALA I10;5T2;;I10;UAC;80.0;;
610;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35T23;80;36;FGA - SALA I10;5T3;;I10;UAC;80.0;;
611;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;2M1;;I6;UAC;40.0;;
612;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;2M2;;I6;UAC;40.0;;
613;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;6M1;;I6;UAC;40.0;;
614;FGA0137 - SISTEMAS DE BANCO DE DADOS 1;2;2022;2;MAURICIO SERRANO;60h;26M12;41;38;FGA - SALA I6;6M2;;I6;UAC;40.0;;
615;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;3T4;;I6;UAC;40.0;;
616;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;3T5;;I6;UAC;40.0;;
617;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;5T4;;I6;UAC;40.0;;
618;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T45;40;34;FGA - SALA I6;5T5;;I6;UAC;40.0;;
619;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;3M3;;Mocap;UED;60.0;;
620;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;3M4;;Mocap;UED;60.0;;
621;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;5M3;;Mocap;UED;60.0;;
622;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;2;2022;2;CARLA SILVA ROCHA AGUIAR;60h;35M34;60;60;FGA - SALA MOCAP;5M4;;Mocap;UED;60.0;;
623;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;3T4;;I7;UAC;40.0;;
624;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;3T5;;I7;UAC;40.0;;
625;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;5T4;;I7;UAC;40.0;;
626;FGA0138 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE;3;2022;2;GEORGE MARSICANO CORREA;60h;35T45;40;14;FGA - SALA I7;5T5;;I7;UAC;40.0;;
627;FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;4M3;;S5;UAC;45.0;;
628;FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;4M4;;S5;UAC;45.0;;
629;FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;6M3;;S5;UAC;45.0;;
630;FGA0141 - GESTÃO AMBIENTAL NO SETOR ENERGÉTICO;1;2022;2;MARIA VITORIA DUARTE FERRARI;60h;46M34;45;14;FGA - SALA S5;6M4;;S5;UAC;45.0;;
631;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;125;FGA - SALA I9;2M1;;I9;UAC;130.0;;
632;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;125;FGA - SALA I9;2M2;;I9;UAC;130.0;;
633;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;125;FGA - SALA I9;6M1;;I9;UAC;130.0;;
634;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;1;2022;2;JOHN LENON CARDOSO GARDENGHI;60h;26M12;130;125;FGA - SALA I9;6M2;;I9;UAC;130.0;;
635;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;2M3;;S6;UAC;60.0;;
636;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;2M4;;S6;UAC;60.0;;
637;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;4M3;;S6;UAC;60.0;;
638;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;4M4;;S6;UAC;60.0;;
639;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;2M3;;Mocap;UED;60.0;;
640;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;2M4;;Mocap;UED;60.0;;
641;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;4M3;;Mocap;UED;60.0;;
642;FGA0142 - FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES;2;2022;2;TIAGO ALVES DA FONSECA;60h;24M34;60;55;FGA - SALA S6 E MOCAP;4M4;;Mocap;UED;60.0;;
643;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;3T2;;S1;UAC;130.0;;
644;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;3T3;;S1;UAC;130.0;;
645;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;5T2;;S1;UAC;130.0;;
646;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;1;2022;2;BRUNO CESAR RIBAS;60h;35T23;130;114;FGA - SALA S1;5T3;;S1;UAC;130.0;;
647;FGA0147 - ESTRUTURA DE DADOS E ALGORITMOS;2;2022;2;NILTON CORREIA DA SILVA;60h;35M34;42;38;FGA - SALA I6;3M3;;I6;UAC;40.0;;
